# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = test_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 608012939
# output
#   file = output1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y,x.1,x.2,x.3,Z.1.1,Z.2.1,Z.3.1,Z.4.1,Z.1.2,Z.2.2,Z.3.2,Z.4.2,Z.1.3,Z.2.3,Z.3.3,Z.4.3,Z.1.4,Z.2.4,Z.3.4,Z.4.4,Z.1.5,Z.2.5,Z.3.5,Z.4.5,Z.1.6,Z.2.6,Z.3.6,Z.4.6
-16.9697,0.666948,0.632329,3,7,0,28.269,0.747855,1.37233,2.89282,3.42295,0.359458,2.22616,3.50352,3.33014,0.857152,-1.79461,4.15645,1.15061,2.6151,0.163479,2.08469,3.80615,-1.79188,2.68212,-9.50028,3.39154,-1.6393,-3.68246,-2.5163,14.9191,-6.17495,6.23585,-3.91541,-6.82043
-12.0331,0.993506,0.632329,3,7,0,27.9485,-0.942156,1.82912,2.0313,3.43781,1.65839,1.75417,3.19596,4.74437,0.358638,3.82937,3.1794,5.70089,2.35503,-1.74677,4.65861,4.44781,5.68531,3.32707,9.49673,9.01288,5.87223,6.34411,8.22803,-5.48747,9.68995,-6.53812,5.3056,10.2654
-7.43779,0.913266,0.632329,3,7,0,21.2696,1.07989,1.39106,2.04789,2.9516,1.06749,0.81714,1.88126,5.02385,4.20908,1.85696,5.59659,3.50197,4.36231,1.30454,1.73405,2.5163,0.0651309,3.26838,1.00007,7.19062,-2.61241,5.42443,5.33308,7.3192,0.0536619,-0.524363,6.98061,8.05
-13.6113,0.577651,0.632329,3,7,0,25.7626,-1.57593,0.420677,2.25888,3.99005,1.27948,1.84175,2.00278,4.36607,-0.215797,-0.295435,5.54365,4.48588,0.786298,0.599909,2.08373,4.12361,4.84787,7.56203,-7.12345,7.37603,-2.32652,7.77443,6.0826,3.19859,-1.13154,-8.88545,1.05742,-5.97172
-14.3957,0.946647,0.632329,3,7,0,27.0668,0.268012,1.93255,1.50478,2.75684,1.16557,1.52014,3.64534,3.87981,1.11194,5.14534,0.321992,3.51698,4.48547,3.44126,6.2208,4.83393,-1.77202,-5.87428,11.6834,-0.778524,6.41285,-3.04476,1.441,4.42048,7.18052,16.5124,2.23745,3.74786
-15.0998,0.881916,0.632329,3,7,0,29.2142,0.110888,-0.169005,2.43665,2.69349,1.73435,1.79687,2.8215,3.419,2.60405,-1.27794,6.25291,5.81454,1.19039,-0.873819,1.59382,3.74823,7.20494,10.1112,-4.99317,8.02871,-3.69489,6.7926,4.26406,6.64916,2.2422,-10.9254,9.46283,1.87841
-8.72738,0.967977,0.632329,3,7,0,23.9453,-0.222724,0.125692,2.58558,3.46038,0.0923968,2.21601,3.74892,4.39561,2.49322,2.8187,0.600858,1.70801,-1.58733,3.78117,3.77176,4.11478,-2.00954,3.02669,3.54595,4.90529,4.36248,-5.13845,1.34756,2.93667,1.76274,-3.72629,16.8166,7.17658
-8.65921,0.674407,0.632329,3,7,0,25.0367,0.483461,2.23231,1.3727,2.76146,1.59819,1.66453,1.90138,3.60411,-0.21008,1.16306,5.47803,5.68221,3.54218,1.15675,2.57277,3.14403,3.79498,0.0623718,0.593095,3.08014,-2.22701,8.37042,3.99051,3.48333,-0.47044,8.25741,-10.3295,0.778641
-11.3729,0.715468,0.632329,3,7,0,22.534,0.0194626,0.992122,3.25322,2.27438,0.695679,2.37456,3.09754,3.08109,2.23603,4.77317,0.984013,2.81012,-1.82771,0.20386,4.1039,6.53335,0.92831,0.812221,5.30191,4.64333,0.283774,-9.36095,0.0117751,0.941763,11.1412,-4.11729,13.3313,8.53046
-13.0621,0.765817,0.632329,3,7,0,26.5916,-0.165281,1.03283,1.62824,3.02801,0.749594,1.47859,2.36886,4.42851,0.0195284,-0.619196,5.70338,4.83846,-0.176428,3.79401,3.66329,0.318229,-3.66172,1.04659,0.67966,-0.187978,4.25177,11.8207,11.4077,7.03047,-6.87055,15.2617,-2.94058,-2.3093
-12.7747,0.771675,0.632329,3,7,0,28.2443,0.118198,1.83702,1.57761,3.85146,2.03045,2.21565,4.18236,3.78053,2.34674,5.83507,1.06961,5.21263,1.50712,0.040076,2.63805,6.13383,2.81889,1.22516,3.8791,4.36983,4.44813,-7.75517,-8.85073,2.49532,7.73241,-4.55247,9.74395,9.894
-11.8251,1,0.632329,3,7,0,20.7275,-0.573932,0.323087,2.43114,2.53087,0.107308,1.34239,1.90496,4.2086,-1.71145,-1.38087,4.71297,2.06942,0.0382499,4.22217,4.84667,3.41669,-0.997212,4.49824,2.72848,8.45271,-1.17355,8.38262,16.1324,7.19289,-5.03519,0.128024,-0.505386,2.12895
-8.99335,0.834112,0.632329,3,7,0,22.8546,-0.134966,1.90608,1.87954,3.57015,0.559432,2.44609,3.90716,3.20148,4.23877,4.69346,1.60792,5.04946,0.981596,1.06475,1.30741,2.32316,2.46118,0.204922,1.41051,-1.11578,4.01238,-1.72583,-6.2588,5.02249,5.0786,5.57694,-3.62948,8.13314
-13.4994,0.459367,0.632329,3,7,0,29.8942,0.859841,2.53137,1.14667,3.92153,1.40711,2.28156,3.14954,3.39955,4.15919,4.26721,1.66778,6.45271,-0.886005,2.15592,2.50242,2.22869,4.6301,-3.45263,1.43941,0.684878,-6.39108,-0.00612193,-7.46682,4.38678,-1.97496,-6.02524,-3.74456,11.7154
-20.6931,0.666438,0.632329,3,7,0,35.9328,1.69821,-0.844137,3.28032,2.42705,0.195972,1.71063,4.57764,4.89756,-2.89811,0.0981427,5.02044,0.802912,4.81008,1.70724,3.33281,5.90475,-4.47705,5.68417,6.31936,5.04467,6.48072,6.43964,18.5242,1.39318,2.11335,12.1388,7.20691,2.97757
-17.1477,0.99737,0.632329,3,7,0,33.081,-1.84528,2.97624,2.50307,3.0525,1.65987,2.04771,2.07329,4.34678,4.87406,2.65018,0.194668,7.42941,-4.41642,5.96906,0.107882,2.75432,6.14223,-2.30357,1.14858,0.991068,-0.850311,2.44293,-7.47995,1.46414,3.45073,-2.58401,-3.70798,5.32858
-20.4606,0.77092,0.632329,3,7,0,35.6894,1.1269,-0.767553,0.033752,2.47739,1.68506,4.00279,2.47495,5.22206,2.14473,1.56527,0.66263,0.834482,7.94005,-0.927174,1.4581,7.71959,1.3203,0.762471,12.3343,10.1786,3.37714,2.00601,3.94515,11.2388,9.11903,7.34518,8.26465,2.09043
-16.877,0.887544,0.632329,3,7,0,37.0355,-1.04318,1.31807,2.01139,1.37889,1.67249,1.91625,1.46082,3.66952,5.87817,-1.90222,2.48246,5.92269,2.42183,-2.00622,2.55148,7.17868,-4.18577,-5.21999,-1.82875,8.55846,-1.04226,2.04856,8.2559,0.796839,2.5785,-0.250633,5.08268,15.0492
-11.699,0.915442,0.632329,3,7,0,27.8027,0.450656,0.512099,2.22786,4.3333,-0.376656,2.16226,3.89488,4.19143,-1.61708,4.4145,2.13007,1.82764,-0.723459,5.41114,3.63827,2.71867,6.09133,6.04776,7.71206,2.3061,3.67021,6.36953,-3.50691,3.54065,4.7994,-1.41788,7.49792,-7.587
-13.2744,0.789636,0.632329,3,7,0,26.9946,0.0388549,-1.98136,2.23634,2.17522,0.412619,1.53905,3.67338,3.84111,-1.22623,1.26582,1.67544,5.49931,-0.690666,-2.76062,4.39575,4.30368,3.68336,0.93748,-4.46398,7.26736,-0.638637,4.71898,-0.795068,12.4621,2.2167,-5.97619,3.97266,2.08516
-18.5093,0.719871,0.632329,3,7,0,30.7774,-1.86359,-0.738389,3.34369,2.4353,1.5403,2.93366,3.62738,4.17973,2.16712,2.36889,4.28131,6.66999,-3.27075,-3.71896,3.05992,4.31835,-3.16395,1.10484,6.24149,5.99155,-5.23213,-1.32652,17.6852,7.49147,-10.353,-5.65375,5.61548,3.06449
-11.2259,0.993153,0.632329,3,7,0,29.1295,-0.614324,2.46362,1.21,3.96956,1.24333,1.75689,4.37955,4.44137,0.219932,1.65696,2.02153,4.96638,-4.36421,-2.22978,3.2314,0.573928,-3.37613,1.76287,1.37585,-1.41532,7.3115,-2.59543,2.02664,0.108205,-4.53022,-1.44315,5.71686,10.9408
-12.3143,0.781946,0.632329,3,7,0,24.5282,0.661117,-0.678943,2.73599,2.24496,0.804866,2.58178,1.53786,3.56294,2.066,2.98636,3.60389,3.54807,6.37845,7.19306,2.55684,7.59079,5.48703,2.17396,2.23335,9.46451,-5.18796,8.1805,4.03877,5.42285,7.19507,5.19159,0.329702,-2.91111
-18.5838,0.729161,0.632329,3,7,0,28.4621,-0.974516,1.77262,3.30957,2.15399,0.885491,3.89062,2.71988,4.02605,0.495409,3.72718,3.35838,3.15441,-4.75111,5.69147,0.0568999,4.5528,5.38951,5.16339,-6.41016,-1.18229,2.79058,-7.5305,1.29578,-2.74522,-6.17412,-0.801421,-0.868529,18.0893
-19.804,0.985009,0.632329,3,7,0,29.6295,1.27986,0.204107,0.531764,3.99296,1.42216,0.291862,3.73816,3.31764,-0.272852,0.294343,1.45466,4.39683,2.20379,-1.99304,6.93287,2.72404,-2.84022,1.61193,12.5849,6.64137,3.86608,13.602,3.58745,10.6168,9.6296,6.51529,14.118,-7.74533
-12.5415,0.985009,0.632329,3,7,0,29.2656,1.66596,-0.773658,1.23808,2.80901,1.44908,0.978011,2.39065,4.5808,1.6846,5.42495,2.3588,3.9095,-3.34066,-0.37745,5.67049,2.10342,-0.137308,0.978733,7.87292,6.65089,1.84346,2.65339,-0.665124,14.3543,3.42792,10.2255,-0.261743,1.04576
-10.5207,0.980786,0.632329,3,7,0,22.6861,-1.52491,2.8031,1.61835,2.54101,0.686434,1.79399,2.90322,2.35851,-0.423226,-1.74371,2.81381,2.46802,3.06543,0.365776,-0.328852,4.24978,0.0913577,0.141634,1.20755,2.87829,0.813208,1.34716,3.61474,-6.54861,3.00734,-0.87068,6.15681,3.91042
-9.69855,0.846579,0.632329,3,7,0,21.65,-0.920678,1.93348,2.09281,2.54994,0.424637,1.74374,3.72815,3.12458,0.574105,1.53774,4.44034,1.37945,1.99157,0.696419,-0.820142,5.17818,-0.171566,1.57802,3.01241,4.79635,-0.134009,0.897159,9.45891,-10.5325,4.01767,1.88669,3.21833,-1.22326
-11.4977,0.666082,0.632329,3,7,0,24.2632,-1.58978,2.77461,1.4293,4.78733,0.648169,2.55249,3.66738,3.40771,0.467514,1.65514,3.24289,1.72374,-0.166656,3.88622,-1.83087,6.02333,-2.52872,2.63975,5.45101,1.63391,3.31546,1.31513,9.2631,-5.93787,1.3704,4.74027,2.19455,2.58318
-10.7796,0.833672,0.632329,3,7,0,25.9134,0.664306,-0.225529,2.48777,0.902965,1.43197,2.35695,2.92047,4.93668,-1.92781,2.55918,3.51163,7.04294,2.44529,-0.138513,2.18049,4.81426,3.07352,2.19731,2.1116,2.32091,1.28143,4.30185,0.573566,16.4111,3.49447,-2.83043,1.60345,7.33502
-17.0495,0.78188,0.632329,3,7,0,26.4659,-1.80558,2.3615,4.1122,1.8466,1.90386,0.726388,3.71718,5.43909,-2.72744,5.26398,3.37752,3.26925,3.76448,5.59307,1.97808,6.16693,-1.78167,0.630647,-0.314577,-0.163944,1.41824,4.82348,-7.38056,9.77739,-1.06794,5.1627,4.13428,6.45219
-15.6147,0.940972,0.632329,3,7,0,32.2455,0.624498,-0.752616,1.55181,3.42164,-0.075508,2.62329,2.41803,5.79718,3.47613,0.0946711,2.54002,3.80908,-0.368957,0.894026,5.74058,-1.32038,-0.187639,5.69763,-1.33809,9.40045,-3.86077,4.9586,2.89852,7.07332,-3.06061,1.24202,21.1948,6.43071
-14.0076,0.923344,0.632329,3,7,0,29.2265,-0.818822,1.9476,2.34406,4.05163,-1.08339,0.266581,4.65338,3.95585,-1.46414,3.20597,-1.04288,4.86286,-2.14328,0.30054,8.6478,3.31173,1.14858,0.108773,4.88012,-2.45355,2.15099,-0.189699,0.737423,2.86534,4.19398,0.932818,3.43506,5.91529
-15.8933,0.733665,0.632329,3,7,0,30.8721,-0.756344,2.70305,1.31699,4.34018,-1.33012,-0.183431,3.80551,4.1057,1.0598,2.61685,-0.640654,3.33844,0.17777,2.6593,8.25958,4.10553,-0.1445,0.467714,2.49813,0.4677,2.17327,-7.1505,2.97749,11.0434,0.704253,-6.0667,4.60483,1.43398
-12.793,1,0.632329,3,7,0,25.889,-0.971034,2.17861,0.623433,1.83153,-0.654336,1.46949,2.70948,5.53299,2.55133,2.27455,4.30605,4.49258,0.397049,6.43147,6.07432,4.4426,-2.55249,8.07659,3.17697,0.379243,8.13761,2.80417,-0.201215,5.83005,-8.32724,-2.12956,7.55226,6.30565
-12.78,0.941283,0.632329,3,7,0,25.7562,1.23177,-0.713965,2.15757,3.74916,2.96749,2.41464,3.20192,2.00162,-0.876323,0.420417,1.15625,4.63284,-2.16884,0.778231,0.976404,2.80713,3.85164,4.41901,1.89747,8.89295,-1.68123,1.26951,9.53037,-0.331745,10.5946,1.40438,2.14122,7.25457
-11.2762,0.790091,0.632329,3,7,0,27.128,-1.23997,2.35883,1.77468,2.19237,-0.947382,2.16965,2.89408,5.99947,2.5064,3.47464,4.36658,3.54076,4.1463,1.61597,4.93228,4.39032,-1.44494,-0.0430673,2.00508,-0.899324,3.71055,0.628611,-3.63084,6.20077,-8.70625,3.1056,3.28435,0.794885
-12.3105,0.613563,0.632329,3,7,0,27.9883,-1.02266,2.66036,3.0223,2.41082,-1.21688,1.11572,3.50903,4.47894,0.940716,4.60197,4.6503,4.77976,5.16846,2.21337,0.352822,5.32589,-3.91333,4.15643,8.20824,-0.565542,4.23938,-1.16551,-2.92911,6.2428,-2.01852,4.89208,2.43952,2.2452
-13.1956,0.949743,0.632329,3,7,0,23.5279,1.47452,1.0382,1.66465,3.73704,1.90562,2.9905,2.70318,5.65758,1.27711,1.74786,0.82411,2.50928,1.43511,-1.62396,6.37541,8.53134,3.37907,4.15712,-1.57784,6.37606,-5.39499,-3.89789,11.0218,1.15876,-0.316649,-6.77458,-4.74568,2.85916
-16.4227,0.852276,0.632329,3,7,0,27.7678,-1.09822,0.665532,2.4219,2.95199,-0.0498367,0.317563,3.88823,2.59555,-3.28169,1.75696,5.56079,4.22837,-0.410813,5.3231,-2.52944,2.29645,1.76065,-1.95887,7.68065,1.34119,3.03501,10.1198,-7.58206,8.77692,0.890137,9.64942,6.31859,0.817113
-19.7312,0.862267,0.632329,3,7,0,31.4386,1.27505,3.26459,2.18876,1.5621,2.3687,3.6134,3.10098,5.63768,4.91185,2.93415,2.88281,2.00171,-0.0569816,0.234389,7.66575,6.26968,1.30254,5.33968,-4.04258,7.47215,-1.04847,-5.01572,9.24127,9.80891,-0.0544713,-7.61408,0.727826,13.6501
-18.9711,1,0.632329,3,7,0,31.456,-1.4088,-0.885328,1.88099,4.49448,-0.108318,0.180217,2.82461,2.36453,-2.77863,1.07891,2.96227,5.89721,2.10023,2.11496,-1.21827,2.70228,0.826048,-0.435605,9.9818,0.56568,3.77206,8.55997,-3.81694,-3.89319,2.59993,11.7268,4.75235,-5.68833
-18.4824,0.96921,0.632329,3,7,0,34.6786,1.55174,1.64356,3.2228,3.59017,-0.492839,3.43595,3.48507,4.50151,2.5093,-0.936644,6.99865,3.95986,5.23411,2.09772,9.75832,8.55703,1.16594,2.06379,-0.286619,11.453,3.41096,-4.37518,10.9891,4.36631,8.21777,1.98167,-3.30481,7.32169
-16.9957,0.680643,0.632329,3,7,0,43.569,-1.48212,0.744136,0.602175,1.63999,2.13615,1.5286,4.04623,4.4963,3.80007,3.70228,-0.904976,3.63744,0.186734,3.45653,2.44452,1.30814,-4.60621,-0.0557094,4.48618,-1.99789,-2.93776,8.94349,-5.47518,3.72471,-6.5082,12.9278,12.323,2.57799
-18.9843,0.969858,0.632329,3,7,0,25.3106,1.76439,1.12227,3.61389,4.44274,0.264715,1.75233,1.70977,3.06721,0.162457,0.244171,7.17226,4.68978,0.307183,-0.374966,2.17237,7.78569,7.85955,4.71147,0.67155,10.4653,3.97802,-4.32838,14.2738,1.84223,8.37738,-6.58452,-4.16812,8.97472
-20.9194,0.946166,0.632329,3,7,0,34.0551,-2.04033,1.09792,0.535188,1.25807,1.32621,2.18899,4.26181,4.92203,2.29091,3.58417,-0.962126,2.74992,1.70057,3.6113,4.09098,0.195984,-5.6284,-1.09671,5.8393,-2.47114,-2.31224,9.91077,-8.90702,8.16472,-8.39386,10.8103,10.1113,-0.925428
-27.5158,0.717891,0.632329,3,7,0,44.5735,-0.290106,1.46584,1.96456,1.60027,-0.358328,4.03665,5.67969,4.25917,0.52966,6.41587,-1.11344,4.26135,1.8597,4.77958,-0.722882,7.51338,7.58363,-12.6133,6.3665,-1.62807,3.88357,9.87854,-3.52531,6.52503,-5.47331,8.85792,7.28112,3.70585
-7.59143,1,0.632329,2,3,0,33.5931,0.107555,1.52927,2.84575,2.89393,0.0308645,1.97342,4.38944,4.42136,-0.616023,2.00584,7.29659,5.05393,-0.0855426,4.2604,2.35332,3.36374,4.12338,1.33416,4.67187,7.58467,-1.39645,6.72606,0.0232145,6.66276,-2.32432,-3.63248,0.825739,2.25297
-16.8497,0.535699,0.632329,3,7,0,23.844,-0.30415,1.07305,1.93716,3.84366,2.18577,-0.203214,1.38464,3.76195,3.47911,-0.714418,1.84385,-0.0484834,4.55228,1.82267,2.33192,-0.661698,-0.916531,10.3306,0.160848,-2.80282,-3.07325,3.72988,1.14608,-3.97301,-1.05733,3.80239,6.53055,7.2792
-13.0359,0.967655,0.632329,3,7,0,29.111,0.544358,1.9931,1.83886,1.16131,-0.429541,2.45647,4.29745,4.77652,-0.781889,2.77966,1.15803,5.41616,0.164749,6.12654,5.51292,9.25694,5.18326,-2.34634,2.26227,7.93283,0.33997,0.0499669,0.99846,13.2649,3.57884,0.134105,-3.21341,0.135681
-14.2342,0.943039,0.632329,3,7,0,26.1772,0.203122,1.46838,1.48457,3.49978,1.11562,0.780663,3.05642,3.48449,4.1327,3.01733,3.48485,5.30633,-2.3879,3.04564,1.95752,1.24554,-6.38324,5.61041,3.92468,8.08133,-7.87437,10.4621,2.99932,-5.52002,6.67503,4.99125,-0.126733,15.9917
-13.8412,1,0.632329,3,7,0,25.7983,0.616903,0.263425,1.44892,1.74214,-0.349598,0.702501,2.60489,5.77723,-1.73723,1.05043,1.38533,1.93377,-1.30009,1.66443,0.474719,7.68506,7.71931,-3.68376,6.58127,7.07703,4.4253,2.60034,3.62647,-3.67259,4.64522,-2.89796,-1.24633,-1.34483
-18.4752,0.818176,0.632329,3,7,0,29.2639,-1.16035,0.678127,3.14812,4.82583,2.26232,5.1139,4.19809,2.28776,2.791,4.29242,2.8907,2.79438,1.42552,1.94599,4.77238,-0.0192446,-5.17709,-0.326446,3.24134,0.600726,-3.77203,1.48052,4.41167,15.4313,-1.6157,6.0365,5.16499,5.84907
-12.3362,0.94866,0.632329,3,7,0,29.5415,-0.930368,0.137799,2.88566,3.85269,1.99167,4.10213,3.84054,2.45679,0.795184,3.91235,3.12616,0.723109,-1.18967,1.58481,4.44122,3.13982,-4.09938,4.39254,3.71026,-0.258893,-6.08909,-2.20706,1.85247,9.44222,-4.68488,1.68544,1.8592,-0.421659
-15.0752,0.865271,0.632329,3,7,0,27.6064,-0.341227,2.15822,1.46264,2.33249,1.92066,0.250892,2.1762,5.15801,2.22978,2.23433,2.82457,7.37528,3.10866,2.20583,7.72138,1.98392,7.76144,-3.156,2.56301,8.87392,11.6914,6.29161,2.6652,-0.993191,9.47349,5.72741,6.97507,6.75758
-10.8117,0.951425,0.632329,3,7,0,25.6672,-0.801215,-0.213572,1.6903,4.10021,-0.758535,1.86813,2.35531,4.64287,-2.2666,1.02962,3.63048,1.2452,4.12633,1.76121,1.93156,5.51416,-0.221295,2.18927,-1.35815,4.90834,-1.23248,8.75364,-0.245776,5.99789,1.31795,-5.5336,-2.6438,11.3163
-12.9055,0.869516,0.632329,3,7,0,22.9718,0.892336,2.44746,2.38225,1.94613,2.82223,1.9584,3.67453,3.3706,4.96938,2.76215,2.16985,6.96209,-2.07419,2.07837,3.74548,1.72733,2.05642,2.79961,8.3831,3.15924,3.19895,-5.52046,5.12691,0.530751,0.0734297,10.2922,8.45119,-3.37455
-11.8807,0.682115,0.632329,3,7,0,31.8852,-0.00274614,0.226177,1.70112,4.57944,-0.00183615,2.99394,2.21382,4.49351,-0.858961,3.61522,1.72639,0.4325,4.37661,1.26999,7.32554,5.58022,-2.10081,-0.590786,-3.54908,4.4338,-6.56922,6.34138,4.15608,9.46102,0.277063,1.46884,3.94376,9.65242
-15.9169,0.835344,0.632329,3,7,0,26.6589,-1.66269,2.55375,3.42617,0.967607,0.15722,3.2077,3.70914,3.51455,1.98645,0.0928401,3.63025,5.35815,-3.04967,1.82692,2.54629,-0.188103,-6.00626,1.07892,9.32209,7.95137,3.07901,-1.71948,7.7649,10.3832,-1.29391,-5.56602,1.88031,0.00845577
-18.7904,0.886745,0.632329,3,7,0,30.5558,0.352993,-0.570603,0.769595,4.51249,1.70785,-0.416136,2.11569,4.25532,-2.87451,3.87979,3.23934,1.80009,6.25862,0.739786,2.55145,5.95213,9.68613,3.5131,-2.40358,1.18092,-0.830643,3.37485,-0.638241,-0.942405,3.50585,15.4376,-0.491154,4.87474
-15.9227,0.725291,0.632329,3,7,0,41.5583,-0.665248,2.31825,3.22647,1.46565,0.331116,4.62677,3.86742,3.74955,3.44031,0.454724,3.55781,5.30372,-4.25955,1.68766,3.33636,1.01259,-7.49697,0.925929,3.3972,6.8551,2.94324,1.12498,6.60721,6.6807,-0.972268,-10.6137,6.45088,3.26369
-13.0779,0.963493,0.632329,3,7,0,28.2906,-0.147124,0.261449,1.13522,4.19679,2.52677,-0.105615,1.73705,5.07886,1.10128,2.83161,2.96084,3.17275,5.84326,3.11383,0.316126,9.44078,5.08198,1.85414,3.4095,3.86327,1.14358,5.23463,-1.81848,-0.0166089,0.309961,10.9366,9.98317,2.40863
-13.656,0.914584,0.632329,3,7,0,23.431,0.38568,1.80151,2.71142,1.70097,-0.189056,4.04034,4.24082,2.91412,1.34953,1.2943,3.57802,4.80883,-3.82399,-1.6688,5.48708,-1.52507,-2.91572,1.73676,-0.129756,4.10584,0.832688,-1.28452,7.19098,9.797,1.86932,-6.86833,-3.39276,5.6245
-9.78931,1,0.632329,3,7,0,22.3204,1.23536,0.0420674,2.41087,2.17118,1.09035,1.81692,2.76186,2.69852,-2.49893,1.09807,2.36957,5.1475,0.192635,-3.29732,3.22659,-0.716913,-2.52254,4.17161,1.99282,6.83925,4.62982,0.953606,2.33244,7.64994,4.78592,10.0384,0.551637,4.52013
-7.49964,0.764912,0.632329,3,7,0,23.4653,-0.245982,1.84175,2.48398,3.24056,0.953142,1.85697,4.44369,4.74618,1.31139,1.53767,5.12542,3.81477,0.130811,6.84529,2.60465,9.9912,0.555879,-1.69703,3.97792,3.04046,4.53845,1.0193,3.77516,0.591083,-3.0497,-3.15989,0.651682,3.89222
-10.7566,0.76696,0.632329,3,7,0,18.9442,0.890046,-0.35477,1.6513,2.49642,1.43406,1.56137,1.92202,2.30346,-1.08888,2.35521,1.19574,4.12149,1.27779,-2.9192,3.80227,0.696776,-1.5941,6.98437,0.493477,2.96366,0.803998,2.11282,2.50025,5.1536,9.11939,13.3885,0.882347,1.99827
-13.7026,0.632485,0.632329,3,7,0,28.9928,-1.88915,2.81206,3.50503,3.89419,0.886885,2.4073,3.68897,6.26443,0.0800459,2.11387,4.98485,3.8027,0.471897,7.68176,2.58804,3.27153,5.96743,-0.158045,3.33699,4.88107,-0.521895,2.59866,9.62958,-1.02558,-5.88338,-2.79562,1.46738,4.78875
-15.1742,0.857977,0.632329,3,7,0,28.5819,0.996031,-0.0819076,-0.218537,3.23404,1.72439,1.73547,2.57168,6.03727,2.62441,4.84239,2.91632,3.18709,-1.44442,-1.94517,-1.08399,6.61062,-1.75885,9.86768,3.38109,2.44951,4.78874,-3.65615,2.54803,-2.81135,2.0483,3.04131,8.37429,10.96
-12.7949,0.990545,0.632329,3,7,0,25.285,0.511828,-0.164307,2.02004,3.05345,1.54796,0.691332,2.97187,4.22542,3.51996,1.23089,4.3028,3.70565,0.550784,-0.0286335,3.21314,10.7108,-2.01691,3.57895,2.04168,8.08894,4.24624,-9.44118,-2.15927,-1.30993,8.35008,-6.30999,1.28267,10.1677
-11.8279,0.842509,0.632329,3,7,0,28.0364,-0.93747,1.79134,1.38292,2.67008,-0.200516,2.39644,3.23034,3.57997,-1.52058,5.51527,4.20085,5.46191,0.779799,6.5183,5.37896,-1.65263,0.0767978,-1.08639,3.00936,3.1819,3.66098,11.8581,2.78697,-0.0136413,-4.64624,6.08632,7.6812,0.487852
-12.0343,0.635903,0.632329,3,7,0,30.9826,1.44935,0.583455,2.83403,3.38586,1.78399,1.72523,2.73119,4.44422,2.93872,-1.53894,1.97098,2.26841,1.23529,-2.73324,0.366556,9.88717,2.0361,5.25077,1.84008,4.88495,-2.22774,-7.08654,4.37029,9.69448,4.89516,-1.44321,-2.1692,7.51462
-11.6317,0.979019,0.632329,3,7,0,22.8302,0.125601,-0.829716,2.30169,2.92508,1.43035,2.04916,1.86694,4.76055,0.935367,2.1124,3.75191,3.94217,5.47957,2.52237,3.79489,4.15183,-1.28717,3.32597,-1.30631,13.1504,-6.45374,-7.53941,0.332327,-0.866226,1.09991,-2.17781,7.38629,7.45387
-8.06275,0.898277,0.632329,3,7,0,20.8315,-0.260996,-0.263255,2.03835,2.60936,1.45918,1.56777,2.58337,5.35389,2.06405,1.74638,1.26941,4.19514,4.24336,0.432702,3.84751,4.30734,-3.38539,3.35078,4.72581,9.36702,-4.93621,-2.77014,-0.932729,4.75736,1.37099,-2.31269,6.57223,12.8488
-13.763,0.605521,0.632329,3,7,0,24.2682,-0.245333,2.43841,2.49901,4.09118,-1.2651,2.19729,3.23757,2.5224,0.97813,3.50102,5.42425,4.2532,-0.954396,5.10509,2.43588,1.55014,5.01945,0.616023,1.76291,-5.09486,4.98119,3.66804,10.3672,6.86861,-0.680742,1.95797,3.33111,-5.6363
-14.5787,0.713476,0.632329,3,7,0,31.3242,0.442561,-0.526963,1.32341,2.12777,3.16147,1.3229,2.73051,5.49602,1.39885,0.390104,0.199913,3.44717,2.93066,1.14055,3.64041,7.4677,-2.933,3.81853,5.28675,13.1282,-2.85443,2.06335,-5.5773,1.36131,3.48441,2.29032,1.08201,13.6155
-16.6194,0.827335,0.632329,3,7,0,27.3126,-1.51257,2.9596,3.02851,2.24496,-3.78684e-006,3.108,2.09407,3.99562,-0.134335,2.09405,5.89378,1.19269,-2.37312,4.75207,1.36713,2.95352,1.38788,-6.76301,4.01448,-1.78248,6.4204,4.24138,10.0446,11.9457,-7.21028,5.99739,6.5666,3.61787
