# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = test_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 608020736
# output
#   file = output4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y,x.1,x.2,x.3,Z.1.1,Z.2.1,Z.3.1,Z.4.1,Z.1.2,Z.2.2,Z.3.2,Z.4.2,Z.1.3,Z.2.3,Z.3.3,Z.4.3,Z.1.4,Z.2.4,Z.3.4,Z.4.4,Z.1.5,Z.2.5,Z.3.5,Z.4.5,Z.1.6,Z.2.6,Z.3.6,Z.4.6
-9.12477,0.950638,0.607588,3,7,0,22.0328,0.784933,-0.498006,0.739838,3.56546,1.82223,3.42025,2.24427,3.35709,2.08923,4.18853,1.17443,5.53537,3.05892,5.17885,2.277,1.70679,0.084285,4.26235,3.97641,8.71756,4.88428,-1.6688,2.89106,7.88349,3.89778,6.89033,3.62588,1.4948
-16.0182,0.70052,0.607588,3,7,0,23.6992,-1.09678,2.70742,3.69684,3.03246,-0.320036,1.50335,3.87121,2.9539,2.62338,-1.13749,2.54795,3.4462,2.65877,-3.30324,4.55363,7.0425,2.14208,4.50572,-1.70248,6.6282,-10.3688,7.35374,3.13038,9.47478,-4.51832,-5.18834,1.65805,-2.25076
-13.5727,1,0.607588,3,7,0,26.1147,-1.7977,3.03448,2.57144,2.16276,0.350755,2.03942,3.27361,2.77253,2.2043,0.893605,2.67858,4.23153,3.05201,-3.16131,5.2607,7.89965,7.48669,2.70976,-2.22923,6.01291,-5.29064,6.00708,4.93989,6.54972,-1.83482,-7.71574,1.95861,1.22076
-13.2714,0.911248,0.607588,3,7,0,27.7454,1.0389,-0.246204,0.72358,3.01862,-0.152379,1.80032,1.3363,4.95104,-0.0267849,2.90177,4.11539,2.47987,-3.22656,6.66402,0.521735,3.29639,-6.17206,-5.43525,7.01052,1.73619,2.39942,3.10307,-1.44418,0.946681,-1.24709,6.82742,2.66734,8.90914
-11.106,0.935582,0.607588,3,7,0,25.3072,-1.10986,2.26212,3.20217,3.24852,2.06411,2.17399,4.4989,2.96793,1.87692,1.85825,2.23031,5.1878,4.79856,-1.67358,5.61218,3.14469,7.27203,8.40766,-0.484867,6.32784,-0.0713623,1.11989,7.26397,7.02732,2.28582,-3.50747,3.5804,-0.547411
-11.1489,0.885101,0.607588,3,7,0,23.6294,0.599939,1.00904,0.710595,2.91383,0.173832,1.91082,1.61744,5.28754,-0.866682,1.73504,2.61965,2.56413,3.13543,3.74041,0.838166,0.530064,-6.21006,-3.2943,3.74426,7.21349,3.37691,1.67588,-4.91506,1.93933,-4.15985,9.97774,3.90246,9.19742
-13.6842,0.783695,0.607588,3,7,0,25.4316,0.13295,1.11377,2.41103,3.868,2.82472,1.86271,4.17558,3.66829,1.30063,2.613,2.44302,3.22595,0.0272443,0.788601,2.46855,8.92372,8.10053,11.4652,0.856302,6.39735,1.03712,-0.0770373,10.3259,7.07644,4.45478,-10.3156,-2.57404,-1.14419
-14.2273,0.986268,0.607588,3,7,0,24.2425,-0.327535,0.863964,0.732765,1.91654,-0.863052,1.54745,2.46811,3.55916,1.21599,-0.0146998,4.82893,4.70348,4.37684,3.49859,3.8471,0.0142241,-6.09958,-6.01413,0.477804,1.04847,1.72624,4.59134,-5.8501,-0.707536,2.30265,12.791,5.89116,1.93188
-15.1456,0.841294,0.607588,3,7,0,30.07,-0.337506,0.867629,1.17506,3.16145,-0.626266,1.52577,2.88396,3.74263,2.21881,1.10376,5.65561,3.67298,2.15343,1.07939,5.88124,3.28185,-8.92742,-1.01054,3.38941,1.68006,4.48834,5.78153,-7.60597,-6.76051,4.95158,14.4953,6.22728,8.64177
-16.9364,0.775171,0.607588,3,7,0,33.7356,0.655573,0.794953,2.20649,2.71992,2.37105,2.06336,2.55853,3.31383,1.8507,0.350411,0.665195,4.24544,-1.75849,2.96296,3.88187,6.01158,5.18511,3.83032,1.58927,5.54828,-1.49969,1.85673,21.8198,13.0699,5.57444,-9.78703,-4.87362,-3.48753
-16.7436,0.969738,0.607588,3,7,0,30.1794,0.339935,1.48847,2.64497,4.19965,1.58168,0.554575,3.39913,4.64864,2.8487,4.63521,1.67386,3.55362,-1.88654,8.61576,1.28239,-1.36791,1.80849,2.12321,10.5799,2.82428,-2.16656,1.29473,-8.79177,4.59343,-10.612,8.35778,9.77304,4.69033
-15.8746,0.972289,0.607588,3,7,0,30.128,0.0200549,0.0771434,2.31922,4.25778,0.359765,2.85569,3.39104,3.03596,2.79115,2.86812,1.00232,4.42728,-0.0871855,2.60354,4.91781,14.7486,1.58426,7.26729,0.731393,3.9423,-4.52966,7.68185,7.57495,1.83637,4.71846,-3.98014,-9.78891,4.18267
-20.419,0.725718,0.607588,3,7,0,34.3923,1.16776,0.610031,2.36977,3.13639,1.89561,2.2184,2.69834,6.16985,-2.68658,-2.46946,5.19971,3.1423,-0.690116,2.66933,-0.59291,2.63302,-2.64351,-7.10506,12.1274,-1.81875,-3.51999,-5.71495,-5.49716,2.84673,6.16573,-3.59837,4.30398,-0.612474
-12.3404,1,0.607588,3,7,0,30.3803,0.0191315,1.90825,0.577339,1.92435,2.03312,0.946938,1.55544,3.29825,1.65248,3.4658,2.58169,6.06607,0.653329,6.11367,2.81617,1.20065,4.97008,2.213,-4.53062,5.1614,-1.00334,0.531598,5.51325,14.2661,1.73697,-6.25451,1.1153,2.55147
-11.6795,0.74241,0.607588,3,7,0,30.4554,0.018317,0.098843,3.41663,3.81271,0.647181,3.17561,4.37003,4.63337,0.940657,1.75685,3.90954,1.94808,1.2634,-2.62674,3.28499,5.29342,-3.87319,2.45809,10.2996,2.6018,3.57482,3.15799,0.684798,-6.25112,0.722797,11.1894,4.8863,5.94672
-7.38513,0.922962,0.607588,3,7,0,19.9571,-0.587402,2.43491,1.19009,3.5486,0.609649,1.08791,2.20766,3.84887,1.10656,1.92407,2.14484,5.13099,1.28128,4.21912,6.19018,4.02055,5.73896,0.470931,-1.38429,4.79568,0.691561,0.328144,8.35007,9.43614,2.46484,-5.21481,8.34209,2.66961
-15.5935,0.708014,0.607588,3,7,0,22.4403,1.06569,2.51518,-0.59661,2.68381,1.84755,1.53975,4.0828,3.51611,5.02105,1.95271,4.00403,5.77724,3.70698,2.40265,6.76867,4.80639,1.35702,3.49535,-0.638659,0.712333,4.84412,12.0152,4.3635,6.1486,3.13947,-6.79439,3.55347,-4.92447
-13.266,0.996129,0.607588,3,7,0,26.5902,-1.02526,-0.1961,3.18409,3.94243,1.981,2.81649,1.4177,3.7738,1.1168,0.872681,5.80234,2.95573,2.86727,7.04054,5.96192,2.73182,0.895225,1.14699,-0.405377,7.94507,4.42171,-10.5434,2.29002,-1.22744,2.76424,5.46858,7.31933,2.12644
-14.2389,0.967233,0.607588,3,7,0,24.1986,1.59251,1.25732,2.16652,1.99936,-0.11584,1.84496,4.23399,4.81996,-0.0224262,2.97242,0.415397,4.10742,-0.930696,-4.06413,0.0654098,5.60593,4.38943,2.67912,4.94742,-1.27198,-0.946166,15.6422,0.747082,7.45153,7.63745,-4.59743,1.81933,3.98535
-13.7483,0.983753,0.607588,3,7,0,26.5853,1.01175,1.50874,1.32177,1.17323,-0.196524,2.17382,4.06347,4.2677,0.389632,4.19617,1.69094,3.29481,-0.516633,-3.55581,1.87891,6.09905,5.6247,3.76887,8.20165,-4.93261,1.00631,9.77752,0.599124,1.63275,9.42382,3.27179,0.712515,7.4999
-15.112,0.863846,0.607588,3,7,0,28.4433,-1.01151,0.492156,2.76578,5.16704,2.03335,1.80246,1.56438,3.88707,1.403,-1.065,4.15306,4.59196,3.28438,6.28329,4.19611,1.08483,-3.45047,-0.907141,-1.98531,12.9284,0.869964,-5.86316,4.92078,6.37976,-7.54147,2.46932,5.71191,-0.499734
-16.2397,0.870809,0.607588,3,7,0,31.7237,0.614678,0.522694,2.29355,4.11329,0.982032,3.23582,4.149,4.04576,1.19079,0.0874367,0.843748,4.76133,-5.18172,0.993461,-0.944308,6.35068,3.21428,-7.40927,0.0962096,1.17955,-11.83,9.69428,4.97514,3.78125,0.0102944,8.85929,10.1395,5.22791
-8.75281,1,0.607588,3,7,0,23.7683,-0.201425,2.24094,1.28103,1.88439,1.78635,0.567868,1.95424,3.69347,1.0362,0.527546,-0.577082,3.36785,1.41453,2.42404,3.24032,6.4319,-1.52512,-2.28372,-0.198802,3.77575,7.14646,-3.05137,2.35769,5.91018,3.4763,2.63899,0.648335,-0.430811
-15.8599,0.73684,0.607588,3,7,0,24.771,2.30325,-0.196422,1.15758,1.53707,1.38533,3.58267,2.33529,5.02525,1.02069,2.59134,1.55178,3.59261,3.94228,-4.68442,6.18244,5.45887,-1.84135,7.65649,3.71633,10.5083,4.07949,-0.523558,8.38273,5.08216,-7.64212,-0.795185,3.36842,9.11462
-18.9773,0.718177,0.607588,3,7,0,36.938,-2.45031,2.17251,2.76953,5.44319,0.984777,0.528056,3.8116,2.99242,1.17599,1.84844,4.70629,4.51553,-1.25345,8.98163,-0.0923305,0.103495,4.26363,-4.09821,2.37246,-2.55384,-2.71972,4.08945,-2.31243,2.95911,9.3648,4.55201,3.43856,-1.71423
-14.7185,1,0.607588,3,7,0,31.6096,2.62855,0.909394,1.46058,2.15751,0.413531,4.23962,1.87987,4.32943,2.26639,2.22043,0.560697,3.71351,0.225294,-2.14432,2.6711,3.09568,-2.23689,4.91288,2.12906,9.41993,3.47798,-2.84038,10.4566,-1.10987,-3.63342,-6.58122,1.24374,8.44649
-14.662,0.944174,0.607588,3,7,0,29.3853,-1.5168,0.905907,1.08937,4.37314,1.22605,0.0829609,4.04171,3.61176,0.0390213,1.87048,5.31188,3.39867,-1.66299,3.147,3.45715,2.52203,2.18049,6.78568,1.0878,-0.3641,-1.74682,6.15101,-4.03053,14.3235,5.98305,14.5052,-1.58614,-0.982158
-18.1377,0.859411,0.607588,3,7,0,29.0921,0.466365,0.926186,0.621306,3.94867,1.5127,-0.124848,4.18372,2.10817,-1.44356,2.47809,2.84398,6.18843,-0.534994,0.865568,7.28833,2.32772,5.20862,1.53268,9.31128,-6.37014,4.82199,1.4903,3.76072,9.04005,4.82197,9.23929,-2.72037,-6.80942
-11.5943,0.990235,0.607588,3,7,0,25.8966,0.39394,1.4799,0.887582,4.28391,1.18515,0.28827,3.78189,1.78637,-0.959088,0.954354,2.68119,3.49794,0.167782,-0.271146,5.16655,4.06956,4.4021,1.65798,7.35578,-3.78457,4.9774,-0.327447,1.09387,10.2147,-0.107264,6.21161,2.51479,1.51964
-9.54288,0.98256,0.607588,3,7,0,20.8541,-0.591672,1.01146,2.15657,1.70704,1.17023,3.63513,2.51564,5.56338,1.49152,3.76543,2.35522,2.49265,-0.677659,2.56435,5.32771,2.26448,-1.65044,4.5284,-2.40346,8.41853,-7.03505,5.55467,3.71447,-1.02476,0.599659,0.769733,4.45512,9.21111
-15.5331,0.754443,0.607588,3,7,0,23.6527,0.715018,1.22004,1.01474,1.04705,0.941887,2.68196,1.56202,3.10278,2.00635,4.53034,5.00648,5.21532,4.42177,1.60716,3.13593,0.193129,-1.4927,-0.350885,-2.43082,9.93111,-2.13247,8.28031,-4.91506,7.2213,-3.99135,-7.09774,4.06562,15.2746
-14.1201,1,0.607588,3,7,0,24.6451,-0.716488,0.541219,2.70849,3.80504,-0.436838,2.20977,3.58998,4.75885,0.0148972,-1.57383,1.65175,3.51893,-1.81093,1.10234,5.83223,6.46425,6.55807,3.62809,6.89225,-1.58741,2.55167,-4.20624,9.58617,0.392963,8.50123,15.3255,3.10332,-3.27393
-16.2041,0.827683,0.607588,3,7,0,30.9954,1.19854,0.229214,2.58696,5.10576,1.71608,0.883255,2.00288,2.6885,0.716312,3.7365,2.52659,0.951145,-3.16038,5.14698,3.11708,4.40793,3.48718,6.46939,2.85486,13.8863,4.33782,-6.38841,4.98336,-0.564714,-1.51242,8.42785,7.82231,9.8848
-11.5023,1,0.607588,3,7,0,26.1161,0.827212,1.04803,1.87529,2.6105,0.229102,1.63759,3.9143,5.92321,-1.34068,-0.475374,4.67737,5.6746,-0.235924,0.171433,4.04106,3.87027,-5.56916,1.31514,2.73085,1.46453,1.26597,0.573509,9.48576,16.2363,0.890247,0.663623,1.89055,9.84243
-15.4077,0.887472,0.607588,3,7,0,24.2668,-1.06327,1.45928,2.39242,3.98492,-0.0312508,2.75211,2.48041,1.82264,5.78385,4.07463,0.923595,2.23992,1.21283,4.6594,2.56759,6.00245,8.37203,0.841541,-1.95033,4.9722,0.613507,2.61271,-3.20193,-3.18598,2.02048,7.87333,0.701877,-4.42741
-14.6114,0.959647,0.607588,3,7,0,29.3229,1.17513,0.565086,1.56387,2.29892,1.9529,1.30695,3.69284,6.38903,-3.60571,0.577725,5.14289,5.52236,0.0449652,0.823927,3.43972,2.8614,-5.81915,2.96995,7.15312,3.23912,1.71489,1.24408,9.37522,11.1966,0.822029,-4.41738,5.52562,13.0923
-12.1342,0.978237,0.607588,3,7,0,25.1477,-0.970134,0.882149,2.37737,3.81276,0.253323,3.04143,2.3382,2.31738,4.08408,3.5051,0.587558,4.01086,0.614944,2.31708,3.40075,4.20637,-0.168109,0.19154,-4.04513,4.89615,2.33603,4.55204,-5.9625,-1.19305,5.97983,6.09537,0.164241,-7.55032
-11.7126,0.983545,0.607588,3,7,0,21.519,0.9575,1.10389,1.77956,2.69651,1.68203,0.975521,3.51235,5.63361,-2.13673,0.580764,5.64861,3.80352,0.916533,2.47806,2.38709,5.00117,2.65869,4.32448,10.1452,3.08784,0.17658,-0.655755,12.024,9.20715,-4.14448,-2.70095,5.33391,14.5658
-17.2337,0.78492,0.607588,3,7,0,25.4389,-0.801422,2.02137,1.42437,2.693,1.43723,1.41504,2.30771,1.45019,3.15235,3.20185,0.757043,6.40577,-0.390026,4.39777,3.88071,-2.52508,-1.60561,2.99191,3.68679,7.0846,-3.71929,-5.31928,-1.10375,0.866892,4.00123,7.09514,7.44064,-13.2011
-15.4395,0.974587,0.607588,3,7,0,30.6828,1.31661,1.51446,2.2627,2.9104,1.49324,2.63157,2.53108,2.76529,2.01608,-1.95867,2.37239,5.20392,2.06901,5.04026,9.45755,-2.05081,1.05482,2.7561,6.88134,0.0146051,-8.38464,-0.37493,10.0151,-0.607678,7.75954,1.30411,8.81169,10.4845
-14.7528,1,0.607588,3,7,0,26.2628,-0.385556,0.893177,2.50004,3.29975,1.02833,1.39336,3.89016,4.94266,1.2688,5.70545,2.12045,2.61819,-2.34981,-1.92768,-3.87609,7.84334,-0.590132,3.82205,-3.3951,10.1846,4.6607,4.75802,-5.43171,8.82163,-2.09009,-4.72689,3.05122,-3.42254
-11.5872,1,0.607588,3,7,0,24.7645,-0.452762,1.26087,1.70747,3.97811,0.708353,2.17391,3.19829,2.15834,0.48962,-0.770874,4.23301,4.0821,1.20867,0.916748,1.31443,6.51406,3.79343,-0.590885,8.12632,-0.796386,-1.17213,-4.24735,-6.24015,-3.59337,3.04158,8.08909,-5.85282,4.64342
-10.5688,0.863475,0.607588,3,7,0,23.9689,-0.433633,2.18125,1.98359,3.7627,0.617493,2.98785,2.91987,3.00248,2.40683,0.908311,1.83712,3.91496,0.553628,0.50865,-1.52992,4.43626,4.60889,1.29273,8.10587,-1.10519,-1.5822,-4.61392,-1.67844,4.0921,3.7866,9.92014,-8.65887,7.86889
-12.4027,0.904109,0.607588,3,7,0,20.1293,0.960895,0.249096,1.9704,3.27272,0.429922,1.92263,2.5172,4.09063,2.63435,6.22356,1.86642,3.58448,1.09606,2.41574,3.96434,6.64003,-3.0355,5.37368,-3.80162,5.32184,3.98451,4.87493,10.3872,11.2908,2.76644,5.0708,17.9337,4.64751
-18.7797,0.877563,0.607588,3,7,0,28.575,-0.319393,1.32588,2.12636,1.73941,0.330744,2.35436,3.90581,3.51554,-1.17346,-0.865659,6.82853,3.38905,3.27991,-1.68247,0.975546,-0.989716,6.33803,-10.0368,6.58703,1.87759,-0.449754,0.118451,-2.66971,-3.6313,0.943703,-0.302999,-11.5582,3.1074
-17.8007,0.891354,0.607588,3,7,0,36.498,-0.483656,0.791059,1.69541,4.09687,1.81876,1.68257,1.92347,4.23852,1.99072,-0.275598,-0.732887,3.1989,-2.77555,6.38271,5.94947,10.7486,-1.60885,14.5553,-1.52203,5.59102,3.09412,-2.49992,3.34097,2.62243,5.91282,1.39303,13.2119,-1.21196
-13.2477,0.956021,0.607588,3,7,0,32.5249,1.35103,1.98717,2.04194,3.94933,-0.265003,2.43201,4.25663,3.85043,-0.943539,4.40135,3.8932,6.04365,0.172889,0.952292,3.34931,-1.27307,5.66595,-1.59902,7.98857,5.43283,-0.958751,7.9814,5.79484,2.61694,-5.37751,3.22283,-10.8136,6.50685
-12.3284,0.931905,0.607588,3,7,0,26.3369,-0.965985,0.84982,2.65285,2.80873,1.42404,0.665314,0.564562,4.57046,2.26047,-0.779387,1.14391,3.65345,0.238246,3.58031,3.01354,3.90936,-0.536708,7.19541,-0.466987,2.37994,2.95597,-5.9788,6.11401,3.70201,3.21705,-5.23602,14.9347,2.42062
-10.9764,0.993821,0.607588,3,7,0,22.3842,1.88106,2.41411,2.67831,3.12045,1.17965,4.02286,3.4895,3.04085,1.32491,1.88103,3.41308,5.64631,4.43022,-1.22363,0.0834145,-0.97368,-1.93052,5.85824,4.94133,4.2069,-0.323104,2.26903,4.90729,5.10899,2.63835,-0.783396,2.69934,11.3119
-13.1321,0.592801,0.607588,3,7,0,29.1317,0.290904,1.76949,3.18864,3.42815,0.395166,4.03148,3.91379,2.80611,3.21597,1.15733,2.64829,3.90292,2.51013,-3.16368,-0.450198,-2.28915,-5.67018,1.06886,2.52704,1.07051,3.77934,0.817771,4.75466,1.51608,1.19413,-0.635162,11.8562,7.66741
-10.5788,0.871698,0.607588,3,7,0,28.1924,-0.131237,0.210938,0.322179,3.43795,0.931265,1.07842,1.87064,5.28615,-1.13496,2.62586,5.41155,-0.0146514,2.77143,0.988957,3.52846,4.89659,4.31642,0.124208,4.56089,7.0941,-5.20263,1.84047,3.11149,4.89155,4.38194,4.34137,-6.85406,3.02427
-18.313,0.6916,0.607588,3,7,0,26.9747,1.86644,2.11371,4.22304,3.73625,0.86758,1.12611,4.51155,4.06458,4.92398,1.11131,3.42898,5.63174,1.50528,2.17408,3.23069,2.19639,0.206688,3.28351,2.36683,-2.4626,8.04931,-5.79733,-0.715532,5.50653,-11.0962,-1.56214,-3.60781,-9.03573
-22.3277,0.861339,0.607588,3,7,0,34.2644,-1.80017,0.711588,0.0714916,2.46463,1.07441,2.23704,0.941147,4.16588,-4.06034,2.84334,2.46135,2.92945,-0.534224,2.13685,0.422023,6.47889,2.96102,1.87822,7.86996,13.3236,-1.58584,10.474,5.61263,-4.3314,19.1892,6.22542,4.48733,10.7901
-16.2509,0.979741,0.607588,3,7,0,35.3218,0.973578,2.34703,3.04865,2.96605,0.611361,2.22902,4.39632,3.66356,3.56143,1.31909,3.5806,2.44334,-2.11477,2.89995,6.8767,1.73294,0.274008,-2.70779,1.37797,-0.428649,5.22325,-3.93818,-1.24496,15.5918,-13.8823,-4.13577,6.88228,-4.21028
-8.74899,0.997996,0.607588,3,7,0,23.8917,-1.34178,2.30767,3.24053,3.69414,0.862851,2.45647,2.68784,2.93628,3.45267,0.100093,3.74554,2.49692,-3.87934,1.70894,3.77964,5.43679,0.000187352,-2.15655,1.64475,6.68402,5.3184,2.44561,-0.00307665,2.87358,4.47753,-2.47181,4.20414,8.81736
-14.0785,0.749562,0.607588,3,7,0,22.7759,0.250621,2.40425,1.77626,4.3801,0.649854,2.37502,3.706,3.86475,1.48554,-0.989747,0.688883,1.75287,1.92405,2.52483,-1.57791,10.1363,0.0578107,-2.39904,1.74787,-4.99737,6.0231,2.84723,9.81266,0.608592,1.4453,0.0835999,11.4281,3.84459
-12.7632,0.954068,0.607588,3,7,0,24.4463,-1.07302,1.24176,2.07307,0.74485,1.54014,1.07729,2.90955,4.07076,1.154,2.42263,7.73817,5.60575,4.07038,-0.522402,3.55504,-2.02519,1.44606,-0.268239,-2.81934,7.96253,-1.39472,3.09808,0.549861,1.352,-3.90739,-1.94178,-0.71382,1.15225
-12.6883,0.826742,0.607588,3,7,0,27.3309,0.497008,-0.146787,1.81618,4.9826,-0.403172,2.21084,1.60663,3.54609,-1.19669,1.40584,-1.07728,2.42081,-3.72308,3.02543,3.53098,4.0667,0.573607,6.60135,5.05087,-2.39319,-3.35191,0.420878,4.29025,2.2783,6.09227,0.141144,5.1778,9.51594
-12.1297,0.692708,0.607588,3,7,0,29.7625,0.262674,2.43967,3.36515,3.28326,2.49934,2.394,4.04182,4.37929,1.1556,2.7866,5.70199,4.83195,5.35899,2.23443,4.85039,1.75512,5.66637,-4.65059,0.957697,4.79621,7.55884,0.746977,-1.00488,13.2007,-1.58546,5.85875,-0.290148,1.39908
-20.9883,0.684813,0.607588,3,7,0,32.8881,-0.893294,-0.923321,1.4191,4.78468,0.341544,-0.763795,0.964336,6.03174,0.591089,1.91644,7.29099,7.06712,4.85807,1.68205,4.54115,0.822548,-1.63986,1.90963,7.31265,5.1898,-2.92949,2.6408,4.45934,-2.89869,-3.06071,11.0905,4.27414,8.0476
-17.549,0.98915,0.607588,3,7,0,37.0961,1.18492,1.0033,4.85277,3.23815,1.46821,1.6836,1.93822,1.83493,3.64492,3.03754,1.36121,4.34052,1.65198,-0.342688,-2.17944,4.49751,4.11378,-1.64057,6.74198,5.21533,3.0149,3.72625,12.6137,9.81585,5.04375,7.09573,-1.86066,-7.08927
-17.8594,0.905763,0.607588,3,7,0,34.2399,-1.232,0.991481,-0.751285,2.63425,1.01292,2.33033,4.10878,6.17365,-1.27539,0.615989,4.67979,3.83385,0.437029,3.52721,8.39285,2.67984,-1.22839,6.36107,-0.391962,3.00032,-0.472246,0.122321,-6.792,-1.94663,-3.86925,-2.73002,8.7655,16.3949
-10.4016,0.977465,0.607588,3,7,0,27.6855,0.0904619,1.86695,1.76594,4.47071,1.45476,2.30337,3.85277,4.24369,1.601,0.767096,4.23004,6.17423,5.59422,2.21916,2.075,0.897568,5.64941,-2.11719,2.76897,7.41309,-3.31619,10.431,1.60214,10.7252,4.31579,3.1091,1.64399,-4.87211
-16.3457,0.70152,0.607588,3,7,0,26.4054,-1.38638,2.22059,3.04365,1.73987,0.174044,2.75248,3.32211,4.24889,2.10292,2.57553,3.86874,3.91985,-0.12312,1.43987,2.97678,9.89765,-9.59959,-0.966844,5.21705,-4.91858,4.70806,5.93088,1.66601,-7.08101,-5.21227,0.343883,3.71403,7.83003
-13.1859,0.923394,0.607588,3,7,0,31.0472,-0.0479306,0.0353845,1.00983,4.272,2.09917,1.4899,2.62103,3.67527,1.09267,2.29692,2.53829,5.11063,2.8405,1.85505,4.28217,-1.81059,3.80702,5.12163,5.03038,10.7413,-7.0975,0.581547,6.28983,15.3724,-5.61554,8.51836,8.00581,-1.4454
-12.2295,0.799323,0.607588,3,7,0,27.5817,-0.0393706,0.654877,0.0144651,3.80079,1.60598,1.98035,3.76688,4.22671,0.987058,0.856082,2.40495,5.26476,1.36752,-0.479546,4.10637,-0.600439,7.43429,2.69232,4.98646,9.57612,-6.45146,6.77061,4.95756,5.94952,-11.059,8.68453,6.47482,-1.64817
-15.1118,0.689443,0.607588,3,7,0,29.9384,-0.244785,0.937798,1.61814,4.16813,0.126791,1.81495,1.80692,2.27486,3.67427,0.777784,6.89083,2.82866,1.6725,3.89441,-0.641534,9.63617,5.41873,-1.00179,6.43795,5.85194,-4.05103,2.17901,4.21621,-8.62809,-2.85295,6.20573,7.67987,3.62986
-15.1443,0.991853,0.607588,3,7,0,26.4832,0.598483,1.48696,1.66866,2.02643,1.67023,1.35197,3.48201,5.24448,0.265925,2.05704,0.0481486,6.47758,-0.451581,0.00920958,6.55631,-1.29387,-1.63078,4.92366,-2.06645,0.974768,6.40231,-4.27819,2.21318,18.8548,2.60429,-5.89512,-0.790264,4.3178
-13.5353,0.948943,0.607588,3,7,0,29.0469,1.22326,1.80629,2.0839,4.00007,0.335246,1.42941,2.54412,6.65167,0.972322,2.24575,4.63473,4.13237,6.02324,3.76216,3.01047,4.53823,4.88337,2.97402,1.46853,5.36668,-3.10227,-11.4338,7.2453,8.96618,6.10569,-1.51577,1.17794,4.79541
-16.3087,0.872564,0.607588,3,7,0,28.0248,-1.62811,-1.20277,2.47539,2.52674,2.28802,1.78793,4.0813,1.6902,-0.298325,1.34992,4.60631,2.43622,-1.89225,-0.386128,2.16782,5.15153,-3.828,-1.93119,4.62389,3.19756,0.244132,15.2463,-3.23953,4.30017,-0.0233032,9.45347,3.85062,5.51613
-16.6826,0.851874,0.607588,3,7,0,33.414,1.51032,3.2238,1.53537,3.38215,-0.238837,2.20637,1.60249,6.35535,2.3704,3.34296,1.51332,5.35524,3.74943,4.36861,4.08235,2.76122,6.10188,4.80554,1.19722,4.50606,1.99778,-11.6664,9.81611,3.61975,3.34458,-4.32269,2.04712,3.75215
-19.0467,0.939931,0.607588,3,7,0,28.3435,-1.18593,-1.92598,2.13946,2.70936,1.93188,1.67423,3.84325,1.74773,-1.1488,0.404839,3.18708,4.82762,-3.04832,1.25292,4.65642,1.20054,-3.72075,0.609356,7.87479,2.94826,3.00309,16.4355,-7.18648,5.34208,2.40559,0.631884,3.59718,7.45143
-22.3841,0.823777,0.607588,3,7,0,40.4719,-0.335546,2.12621,2.60254,2.24736,-0.256221,2.35712,3.53081,7.09905,0.777242,2.47367,-0.734471,2.12182,1.02054,2.30511,-3.318,5.06401,8.20162,-5.14647,1.7337,8.52775,-0.769182,2.31864,-5.62604,11.4637,-1.9247,9.42556,2.08963,19.7798
-20.7142,1,0.607588,3,7,0,39.9534,-0.223664,0.635565,1.36982,4.82959,0.26967,2.2883,1.64451,4.19032,-0.768652,0.239962,5.79516,1.79934,0.269947,7.31634,5.49156,1.76789,-11.2056,-3.04246,8.44621,7.29696,6.278,2.61391,8.72958,-0.523816,6.83537,13.3018,-5.00575,-6.18027
-17.8709,0.819617,0.607588,3,7,0,41.8684,-0.63464,0.930592,1.73075,2.69792,0.0993518,1.19304,3.13155,4.03884,0.271973,4.54419,-0.314548,5.9642,1.93889,-0.519304,0.254458,2.50699,5.64913,9.08991,-1.42374,6.0089,-3.26397,0.437755,1.96374,13.2533,-6.69008,-15.1398,7.42626,18.3639
-13.1595,1,0.607588,3,7,0,29.2004,1.23953,0.269936,2.06455,2.37889,0.41093,1.39301,3.99784,3.79101,3.44388,0.383537,5.1529,1.93732,3.45799,-2.96194,-0.357587,5.42645,-1.53943,-3.16353,-0.372599,5.20716,-3.65342,-7.18141,7.87631,-1.37155,5.71701,12.2914,4.44904,4.78826
-11.9137,0.885315,0.607588,3,7,0,26.8493,-1.00341,1.49654,1.6991,4.45948,1.80169,2.63718,1.84288,3.92561,-1.19029,3.50928,3.52502,2.2388,-2.2483,3.17484,7.65278,7.73997,7.60694,6.18086,3.27204,0.855543,7.5344,4.75716,0.89788,7.7314,-0.52111,-7.33289,-0.706904,4.51253
