# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = test_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 608015987
# output
#   file = output2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y,x.1,x.2,x.3,Z.1.1,Z.2.1,Z.3.1,Z.4.1,Z.1.2,Z.2.2,Z.3.2,Z.4.2,Z.1.3,Z.2.3,Z.3.3,Z.4.3,Z.1.4,Z.2.4,Z.3.4,Z.4.4,Z.1.5,Z.2.5,Z.3.5,Z.4.5,Z.1.6,Z.2.6,Z.3.6,Z.4.6
-10.8418,0.865315,0.579502,3,7,0,23.9035,-0.651715,0.490963,3.56288,2.55067,0.843222,1.63753,5.2272,3.62177,1.22516,0.823937,2.68405,6.18268,-1.04077,3.50168,7.78777,4.8367,-4.60881,5.77814,2.86188,5.33953,2.78811,1.28253,2.43359,4.97089,-3.85859,3.60913,-1.14852,-7.7068
-17.2883,0.656038,0.579502,3,7,0,28.7749,-0.150485,-1.11544,1.70661,3.78528,0.458974,2.45698,3.82682,3.19572,1.79373,1.54107,4.87397,3.38976,0.721174,1.50309,3.3279,1.27169,0.115756,8.48988,3.04247,-1.62809,-2.89335,-2.90537,11.3466,11.0526,17.3116,-5.99198,-10.7945,5.05508
-15.8983,0.964293,0.579502,3,7,0,34.2927,-0.251501,1.86034,2.78121,3.07152,1.30603,1.26778,1.92371,4.86205,-0.653004,2.23813,0.166254,4.7744,1.2649,2.22523,1.79183,6.19004,-0.182283,-5.73616,3.44207,10.562,5.91419,12.2297,-5.24292,-4.03149,-12.137,7.12283,10.7925,2.17757
-15.6217,0.953227,0.579502,3,7,0,28.2681,0.209659,0.211054,0.970744,3.19922,0.857979,2.57185,4.40841,3.02353,2.99169,2.21947,5.37859,3.02278,-1.08149,0.114536,4.09155,2.02652,3.71402,10.4367,2.57132,-2.43454,-4.61701,-8.21585,7.25583,10.8709,13.4571,-1.92314,-4.75591,6.15245
-10.3733,0.8837,0.579502,3,7,0,29.7608,-0.00690357,0.89109,3.17643,2.75544,1.15032,1.33528,1.70279,5.17918,-0.0357822,1.90417,1.8067,3.40941,3.07645,4.27791,1.04845,3.8306,-3.0246,-5.04396,5.68009,7.93323,3.01815,0.878432,-1.09297,-3.08296,-9.57588,4.36783,9.83495,-0.561238
-17.7799,0.734855,0.579502,3,7,0,29.1631,0.683527,0.537061,1.63104,4.13716,0.448667,2.19839,4.90262,4.54822,1.38803,2.29877,6.81997,5.19718,-2.67385,-0.0143499,3.6751,5.59118,11.1633,5.03471,-1.34073,0.474495,-6.41025,3.38184,16.0548,0.878318,8.74017,6.36357,-1.76529,11.4625
-16.5222,0.929007,0.579502,3,7,0,33.8537,0.197877,0.0186404,2.74453,4.71964,0.410155,1.72191,3.06954,1.65058,0.60988,0.286733,-0.804826,3.59235,-1.60667,-0.571892,-1.89194,4.11996,1.78637,4.73441,9.24798,3.41846,0.92752,-0.540958,0.928208,7.62668,-2.97099,-5.113,-3.16431,20.0723
-11.1449,0.994564,0.579502,3,7,0,26.4815,-0.862177,-0.5479,2.7036,1.23325,-0.0157977,1.64936,4.73591,3.16266,-0.30715,2.76807,3.07847,6.07202,1.46962,5.42513,-0.29076,6.50728,1.38938,2.50791,1.71944,1.18242,-1.51401,5.73299,2.06006,0.413244,4.5297,1.3025,6.40901,-6.59591
-10.6347,0.831436,0.579502,3,7,0,26.1006,0.325415,2.69257,1.0488,3.1069,-0.751301,2.22364,1.89565,4.34384,0.693303,1.84886,2.61992,4.15484,0.179562,-1.68611,7.53716,3.34502,4.63451,1.19896,4.0454,8.09999,2.98762,0.895068,0.981876,4.44104,-3.03434,16.5282,1.34727,6.57051
-13.7891,0.80558,0.579502,3,7,0,26.6218,0.181243,-1.15774,1.03854,2.42167,3.26291,1.34183,4.60867,4.13985,-0.558825,1.23853,4.31485,4.91664,5.79687,5.37846,0.631477,5.46758,-5.74358,-2.35773,5.00789,3.72642,1.07952,1.09272,1.97565,6.0624,9.95534,3.65646,3.21524,-0.453184
-12.4958,0.755665,0.579502,3,7,0,29.1818,-0.769828,0.705871,1.62752,2.79392,1.64341,3.49519,2.6674,4.76079,2.38852,-1.34046,0.441392,4.64118,-0.661124,3.97998,-0.435402,-2.61781,3.28602,-2.84135,4.86787,-3.43041,2.95509,1.65989,-0.750211,9.28086,1.12927,3.13313,8.21384,9.27989
-10.433,0.831943,0.579502,3,7,0,24.913,-0.0805028,0.580359,2.56715,2.69362,1.2851,0.946695,2.55631,3.52024,4.10634,2.90459,4.98516,3.26751,0.564664,4.47165,2.1445,4.0816,-2.1962,4.25721,3.01334,-2.99621,3.09755,-2.61411,3.40695,2.17665,0.855459,9.8581,19.1343,3.74331
-14.2501,0.814451,0.579502,3,7,0,24.5278,1.38624,-0.366245,0.1388,3.08188,-0.0564041,1.82493,1.56787,3.98086,-1.30527,3.65863,0.347346,1.29973,1.88605,-2.63236,1.32736,1.7229,5.19384,-1.62433,4.15183,5.42403,-4.72438,7.12791,5.49235,8.82896,3.35076,4.21764,9.76469,12.1639
-15.0578,0.838955,0.579502,3,7,0,29.9169,-1.4681,2.29571,4.38996,2.80059,1.61383,1.83824,4.43278,4.08966,3.31145,0.563425,5.88225,7.0607,0.400421,5.45677,5.42257,5.79031,-2.03878,5.66331,1.82788,2.04112,6.54599,-3.18153,-3.30016,-0.852603,-1.71139,0.0417992,-2.97754,-3.44786
-21.772,0.72122,0.579502,3,7,0,35.0928,2.01927,-1.41094,0.639455,3.43311,1.60439,0.541869,2.36802,6.63868,-0.840852,1.07155,-0.0741302,1.43235,0.400885,-0.467681,-0.573703,2.97381,3.59713,1.58062,6.59241,9.36817,1.943,6.07952,13.0534,5.63627,1.85604,1.5243,6.88567,18.8168
-22.3906,0.981156,0.579502,3,7,0,36.4598,-0.631823,3.56004,3.26925,2.56306,0.522488,3.43462,3.72427,1.09566,3.38646,2.47747,6.83995,6.35044,1.57513,5.01138,5.10408,6.21408,-0.210818,0.793244,-2.2793,-0.780853,0.647169,5.73355,-7.1677,1.17915,-1.94262,3.00942,-0.235434,-12.1246
-17.368,0.989778,0.579502,3,7,0,32.0424,-0.706561,-1.34452,0.0173121,2.64747,1.0616,0.185226,2.98941,6.30764,0.862334,1.96146,2.77372,1.79605,-0.651462,-1.16422,-0.223108,-0.611692,3.97189,-0.865436,5.74246,7.36535,-1.98624,7.63957,13.6627,5.19926,2.70173,-2.01017,6.43629,8.5082
-15.9598,1,0.579502,3,7,0,29.4297,0.653364,3.24191,3.8979,3.32024,0.537816,4.03377,2.96106,1.87208,0.77153,1.78388,3.2328,6.29358,1.96814,6.6678,6.39196,8.65625,-0.870627,3.8223,2.23407,0.0744267,3.1182,-3.79035,-2.8378,1.50896,-0.787069,7.07103,-0.775193,-0.488921
-20.5776,0.845146,0.579502,3,7,0,34.8836,0.769499,-0.288408,0.641275,3.08438,2.47714,1.57148,2.13053,3.04935,2.13796,3.27772,3.96149,4.00485,0.76344,10.0458,2.36819,-1.13329,-2.63007,5.70329,11.5575,2.5925,10.9288,6.18832,5.15646,9.92042,5.87241,19.4175,3.33545,6.59052
-12.2862,1,0.579502,3,7,0,28.968,0.205135,0.826648,0.78497,2.36749,2.07222,3.01438,2.11939,3.23706,1.44604,4.07532,-0.660525,3.32695,7.15218,7.64329,2.09418,5.08664,-1.69145,3.42067,7.825,1.78051,2.77921,4.87863,4.45817,5.80904,0.868154,9.14622,11.6337,4.97435
-19.4291,0.643008,0.579502,3,7,0,32.7712,1.33261,1.29048,0.336403,2.68826,1.49033,2.86078,2.63777,3.40628,-4.98519,3.79278,3.51668,2.37537,-5.157,2.66591,-1.02364,7.60901,-6.40792,9.81988,0.320722,4.69249,2.11422,3.77951,-5.24982,9.63617,-1.26782,4.14367,5.89422,-5.04409
-10.6835,0.853748,0.579502,3,7,0,36.0819,0.332602,1.39355,3.09389,2.44496,1.77561,0.645429,4.08135,3.65254,1.41748,0.405495,5.08932,5.78319,5.32903,-0.0771819,2.83199,1.70463,-7.10887,-0.584081,0.525026,3.67869,5.43253,2.16862,8.19421,1.91546,5.30785,2.26818,7.36668,12.8002
-9.39781,0.936394,0.579502,3,7,0,21.3448,-0.270406,0.329294,1.22499,4.1001,0.336051,3.3858,3.39863,4.87386,1.2489,0.211491,1.48621,0.499393,-0.34556,5.35646,2.56188,5.74298,5.25432,0.383156,5.06495,9.58418,2.23603,0.383577,-2.80923,2.37751,2.02836,-2.40178,2.64013,-2.60683
-8.5124,0.99208,0.579502,3,7,0,18.4438,0.609814,1.28157,2.37118,1.80431,1.54081,0.499641,2.57898,2.79099,1.69638,3.84383,3.91119,7.37513,2.32444,-0.755411,3.66755,3.26664,-2.83098,2.51469,1.68202,0.58236,0.64239,2.84493,10.0983,5.87933,-0.126632,7.31663,5.25243,9.10945
-8.59773,0.813556,0.579502,3,7,0,21.72,-0.178082,0.941253,0.585913,4.01052,-0.0625383,2.10579,3.13184,3.44463,0.320241,0.297626,0.887516,2.14184,-2.06246,5.11066,0.672721,0.920578,0.406114,2.42134,6.39867,-0.571931,5.94972,3.48212,-0.117099,-1.9563,0.541247,-1.37428,5.16365,-0.993817
-11.0696,0.872902,0.579502,3,7,0,19.6702,-0.0509554,-0.265084,0.318775,3.28031,2.08643,2.65035,3.1125,2.49647,2.49466,2.56499,4.88172,3.2542,-3.04272,5.61095,7.59641,4.15371,-1.08188,-2.01129,-0.696323,6.97986,-0.856238,0.00734297,3.28697,-2.20794,1.81797,1.51926,3.6457,-4.30006
-15.2018,0.780842,0.579502,3,7,0,27.5367,0.843158,0.88462,4.28886,3.46637,0.9604,0.0190363,2.77432,3.64599,1.51667,2.64895,2.87065,3.63588,3.09815,-2.85241,3.04667,7.10392,-0.194949,7.71788,11.5243,0.733829,-0.818313,6.0497,2.47365,13.2344,-7.39506,-3.12162,10.2607,2.89794
-14.9559,0.965236,0.579502,3,7,0,28.4433,0.390067,1.59735,2.41645,2.39741,-0.250716,3.16883,2.85701,3.84512,1.97129,5.21298,4.15314,6.77404,4.0013,3.45722,3.25053,3.75435,-3.38281,-6.9684,-3.02063,4.20321,2.23379,2.118,-9.52649,6.69132,-0.46173,5.62364,-3.89867,13.8563
-13.7757,0.988353,0.579502,3,7,0,23.7971,-0.382506,0.368854,1.36873,3.49524,1.77324,0.686583,2.86857,4.1408,0.336765,-0.942211,2.6244,1.16881,-1.95181,1.12904,3.35099,3.90829,6.76105,10.8735,8.21831,3.50323,0.369245,1.77723,13.6976,0.100759,2.19111,-3.66052,9.99244,-5.33094
-10.1678,0.999525,0.579502,3,7,0,22.8833,0.339592,2.12025,2.06547,3.98843,0.598269,3.1873,2.2584,3.81784,2.10154,4.67761,2.50474,6.90373,4.13983,-0.953161,2.67603,5.31663,-0.553941,-3.85016,-2.05589,3.21494,1.9037,-2.21264,5.86023,11.0591,-2.39183,6.89068,-1.63125,9.11663
-9.5795,0.831074,0.579502,3,7,0,22.1986,0.530888,1.5874,2.53979,4.50337,0.924866,2.75445,3.18644,4.57008,1.72947,2.33806,2.51074,6.95707,6.10053,-1.45372,1.24687,3.8078,0.438631,-3.592,-0.901706,4.32533,1.52861,4.52469,5.91003,7.75544,0.161106,10.5259,-5.34097,3.59804
-8.93451,0.949259,0.579502,3,7,0,19.6912,-0.0872629,0.359169,2.43136,2.74281,0.787515,1.0692,2.81597,2.46399,-0.583658,2.19061,4.93999,1.32435,0.216158,5.42716,3.35858,5.55871,4.02859,5.58904,7.04207,6.16723,-0.736151,0.696437,-9.07973,3.52371,1.45298,3.54136,2.86909,5.58595
-9.81556,0.764878,0.579502,3,7,0,22.6815,0.184691,1.55609,1.5498,2.95181,1.15927,2.89909,3.12083,6.0316,2.76586,2.75565,0.542958,6.87364,1.32938,-1.62191,2.05093,2.39109,-2.817,-2.02309,-0.752816,1.62469,1.07612,3.31756,12.7168,7.96408,0.839802,0.938859,2.71319,2.20466
-12.0583,0.529568,0.579502,3,7,0,31.582,-0.400583,0.397584,2.63348,3.23245,0.563136,0.975413,3.33718,1.31336,-0.353689,1.02943,5.34757,0.747875,0.490549,5.0577,3.90496,4.68766,6.55597,7.19968,5.94973,5.8397,1.78091,0.595979,-7.04904,3.40953,1.04624,1.71198,3.01436,5.94982
-12.0857,0.802629,0.579502,3,7,0,25.743,1.04053,1.1011,2.55921,3.40226,-0.17624,1.61184,4.12286,1.9512,-1.48125,1.78171,3.59954,2.3063,0.237396,4.53653,6.09366,2.30617,7.50334,7.24943,8.0414,2.21422,5.83007,-1.49918,-5.69958,4.85461,2.14226,-0.961504,4.05248,1.6917
-17.1239,0.685526,0.579502,3,7,0,29.8057,-0.725439,1.52944,2.43524,3.92779,1.44996,2.82964,3.88803,5.94403,3.60125,-1.79576,0.516271,4.90575,4.49669,-2.1504,1.77995,6.04911,-7.12932,-5.58592,3.30376,3.86256,-9.16748,7.33123,8.51758,6.58314,-3.39539,-3.40434,5.27854,4.39043
-13.7867,0.998052,0.579502,3,7,0,29.6983,0.76882,-0.054392,2.32745,2.1976,0.967896,1.63505,1.02565,2.59479,0.884276,3.76135,5.94949,3.87905,4.7771,4.20255,3.61017,4.26233,6.06352,1.23969,1.87262,2.7605,12.9249,-4.82755,-2.80382,-1.59785,-0.0876246,0.996929,-1.83697,10.8506
-12.1209,0.995438,0.579502,3,7,0,23.0988,0.280236,1.46179,1.32985,2.56536,0.332969,1.50333,5.00938,3.59806,1.48713,0.482744,-0.275372,4.06124,-4.04068,1.5883,1.44241,0.97678,-3.49163,4.77603,3.40323,3.07078,-6.05234,10.0521,7.93805,12.6119,3.78241,-0.907088,3.02217,1.35053
-13.9378,0.629326,0.579502,3,7,0,31.5184,-0.0163915,1.30149,2.6958,2.5949,-0.0526168,1.93141,4.25818,3.16547,-0.480354,3.38736,1.35235,2.11388,-5.76653,5.07462,0.58751,-1.57708,-4.38446,3.84875,6.98128,1.22733,-5.47222,7.98814,9.21164,8.19368,4.67953,-3.33507,-2.15933,1.70037
-16.6424,0.939624,0.579502,3,7,0,27.0522,0.0513696,1.82322,1.87222,3.75652,-0.594344,3.2013,5.18398,3.92135,-1.359,3.39024,0.866419,3.63636,-3.46129,3.99346,6.01357,5.03678,-4.12328,6.16638,4.01482,-0.728935,-3.9139,8.84158,5.58252,13.9495,0.90937,-3.30457,14.9469,7.93046
-14.34,0.986834,0.579502,3,7,0,29.4399,1.21179,1.03948,1.57343,2.14485,0.336437,1.28095,2.03625,3.06241,2.25028,-0.766848,3.41676,5.61542,0.998308,-2.96948,0.0300621,3.5999,-1.35297,1.03095,7.82074,9.10308,3.9364,8.89504,6.48024,-8.73738,-5.45271,-7.56242,2.59713,0.288793
-20.5221,0.705756,0.579502,3,7,0,32.5663,-1.86418,0.26906,1.39452,2.32108,0.735035,2.00741,2.25276,2.37574,-0.777652,1.02988,1.75563,2.4351,-0.431331,3.81337,7.76672,6.54086,3.58556,-2.31087,1.24527,-5.722,-11.9843,7.37101,11.9266,10.5299,2.86291,13.4064,8.1807,12.8083
-20.1321,1,0.579502,3,7,0,30.7016,1.16159,2.3009,2.41068,3.90268,1.17172,2.43059,3.98631,5.43025,1.33664,2.99401,4.96363,4.16165,2.45551,0.0380411,-1.04372,1.50027,-0.591211,7.28788,2.84373,12.9581,14.9834,-3.32986,-4.94652,-2.50377,-6.12431,-10.2262,-2.7286,-4.51414
-13.6476,1,0.579502,3,7,0,32.9316,-0.235556,3.32863,1.99526,1.88841,2.36167,1.97637,4.15905,4.70028,-2.22636,3.23475,2.35981,1.51697,7.37422,-0.0725728,3.20512,5.12091,0.432809,-0.51596,-1.07924,7.10086,7.63731,1.84636,4.38946,1.9673,-5.81747,-0.413479,-4.07296,6.8451
-14.7161,0.973407,0.579502,3,7,0,24.2407,-0.328897,-0.751956,0.84597,3.64794,-1.43132,2.95771,3.04498,2.9478,3.56158,-0.774973,4.17484,6.2456,-1.87119,3.93253,5.2005,1.60312,1.58357,2.26428,6.37399,-3.55112,-8.36923,1.78329,-0.385919,3.33848,4.15681,5.13364,4.13212,3.35651
-12.887,0.998917,0.579502,3,7,0,23.2381,0.765407,2.57967,2.79388,3.44965,2.68682,1.52997,2.21634,4.89269,-0.923951,3.38487,1.94846,2.54368,1.40232,-3.26766,-3.45691,6.54951,-1.13673,-0.781232,-2.91379,7.91427,5.86668,0.313605,6.79429,5.78796,-2.60387,4.38864,5.51122,0.47996
-17.9188,0.795075,0.579502,3,7,0,29.5545,0.73212,1.39581,3.39324,2.00527,0.00370217,3.91927,1.46384,4.01874,1.38877,3.8124,5.48306,3.41902,-6.48423,11.0738,4.87332,4.23354,1.56717,0.514932,9.26401,3.65664,-5.18128,2.93426,6.23087,-0.932074,3.64251,5.95469,7.09115,0.937598
-17.619,0.982886,0.579502,3,7,0,32.2106,-0.819605,0.679655,0.820275,4.01765,2.16627,0.303247,4.532,3.79057,0.801203,-0.97497,-0.286828,4.37502,8.38114,-4.81782,0.442198,3.72775,-0.0736406,3.73621,-4.07071,5.21119,6.35099,0.935351,0.124384,8.93933,-2.06969,-4.52019,-1.39402,8.41466
-13.0093,0.914818,0.579502,3,7,0,31.54,-1.37248,1.52243,2.44072,2.60989,0.559339,3.14477,4.22256,3.87325,4.77699,1.38694,5.50203,2.90801,2.27361,1.15919,-1.12144,2.29558,-1.50612,2.86859,-6.0436,11.6096,1.69517,-0.0977818,-1.25344,9.35097,-2.56332,0.868256,-0.174167,-0.665717
-14.618,0.711536,0.579502,3,7,0,30.0991,0.461973,-0.109105,3.37987,2.37,2.37817,1.35087,3.85806,4.08188,1.96259,4.66232,2.26515,1.73091,1.94399,1.9129,-1.61084,1.94285,-4.75833,0.048891,7.70114,6.38513,5.43425,0.574881,5.08228,4.96706,-11.0807,4.63905,-7.88748,15.0696
-14.3611,0.995272,0.579502,3,7,0,26.9649,0.627068,1.641,0.556577,3.66239,-0.475892,2.10555,2.54964,3.87187,0.454259,-0.933528,3.82501,6.18768,0.0866743,2.26922,8.10315,7.06846,8.10066,1.90144,-1.85994,3.57536,-0.867499,3.40687,0.915629,2.7932,13.4164,1.5917,10.0079,-8.88687
-16.7584,0.888373,0.579502,3,7,0,31.0126,-0.00143199,1.30521,3.26723,2.42535,2.19269,2.86236,3.92917,3.96708,2.46268,1.81657,4.88142,0.760961,-4.42228,2.02412,-4.1191,2.94208,3.1405,1.52444,4.86431,-1.74974,7.70942,-0.832917,5.41742,2.43508,-10.6486,1.91794,-5.41034,16.8852
-18.5038,0.929933,0.579502,3,7,0,33.6374,-1.14945,1.38347,0.354523,1.26111,0.639707,0.499104,1.72193,4.19535,-0.0209016,3.91848,1.60264,6.8579,7.38728,3.58235,10.7005,7.088,-1.23292,2.81974,-0.992213,0.144768,-0.359417,6.83369,0.496623,4.42825,-10.0164,-5.05201,1.26729,-2.57991
-15.7918,1,0.579502,3,7,0,30.673,-1.164,1.69491,1.38146,0.803913,1.48815,0.752802,1.65762,3.47355,0.209658,1.61449,1.40382,7.47368,5.87028,4.91807,10.4872,7.55133,3.30576,5.38891,0.242303,3.12049,-2.3089,1.26807,0.674515,2.13118,-7.95032,-1.89448,-0.535959,1.14722
-19.644,0.908297,0.579502,3,7,0,29.5355,-1.77703,0.685301,2.17984,1.32279,1.84165,2.64218,-0.210894,4.36085,-0.842477,1.72444,2.68759,4.99031,3.10312,3.53071,11.5183,4.63618,4.20095,7.84883,-1.90185,-1.09566,-5.27878,4.48694,8.10487,-0.162509,-1.83976,-1.83523,-1.63016,-1.80992
-19.0608,0.793376,0.579502,3,7,0,42.4727,-0.145746,1.87163,0.5996,4.04491,1.11905,1.45516,4.95774,5.23531,4.22386,5.31427,1.40774,4.24908,-0.532521,-1.24176,-1.88308,0.175144,1.77403,2.77104,4.52715,9.99144,12.5849,7.40588,-3.60144,9.44703,11.4924,8.04768,8.61666,5.18731
-18.7913,0.946672,0.579502,3,7,0,30.281,1.11827,2.58241,1.26635,5.52939,1.49877,0.378022,4.86878,4.79412,1.43401,4.84691,-0.84951,5.13671,-0.526131,-0.0831863,-1.68775,1.39983,3.96767,2.32568,2.5732,5.21686,11.3135,1.05696,2.09931,7.94185,12.1285,5.02761,-0.229205,7.0881
-11.2088,1,0.579502,3,7,0,27.1303,-0.749975,0.602212,3.68695,2.41625,-0.18856,2.76399,1.71069,3.13036,-1.16619,-1.87076,5.36766,4.58866,0.224419,4.38074,3.09047,6.8158,-3.8906,-0.609579,-0.578695,4.56501,-2.38687,2.59922,5.6251,-2.82541,4.33056,1.67852,0.744004,7.31068
-8.24842,0.867139,0.579502,3,7,0,23.1403,0.916208,1.46784,1.28861,2.8631,1.10402,0.923108,4.92798,3.26221,3.46914,3.14225,3.80524,3.62547,-0.213694,1.36627,1.07563,5.84904,2.63125,6.5437,2.61495,8.73931,2.18606,2.38091,-4.48988,7.13837,1.02139,7.56253,3.43423,3.92803
-10.5703,0.598131,0.579502,3,7,0,26.7712,-2.10012,0.724887,2.85214,2.83361,0.382164,2.07117,2.3413,4.88079,0.841624,4.97653,2.85751,7.40795,7.01765,0.553883,7.96254,4.62259,-0.826716,1.23044,2.53672,6.02529,3.964,-0.594907,1.56901,-0.139625,-1.23013,1.01061,1.46949,3.56925
-14.8658,0.708428,0.579502,3,7,0,26.8158,1.33392,1.06122,0.645247,3.84605,0.941709,2.04366,2.49856,4.54088,1.68997,-3.19434,-0.231546,2.38252,-4.33877,-0.854139,-0.634119,5.21293,10.1865,0.556656,1.3217,6.25371,-4.20782,3.4249,-0.297082,9.77715,1.96995,2.89211,1.55085,2.35423
-10.1036,0.847691,0.579502,3,7,0,27.9538,-0.803168,1.2376,3.09068,3.7415,0.0777896,3.19513,3.55602,4.02344,-1.29707,4.96776,5.05517,5.76596,2.76153,2.13149,5.35722,1.65185,-1.5931,5.04664,2.91079,8.4557,4.71075,-1.58839,-0.73162,-0.757075,-2.31256,4.14839,6.301,-5.92996
-7.57433,0.83532,0.579502,3,7,0,22.4797,-0.434262,1.97275,1.94433,3.68036,1.30958,3.85174,2.75037,3.85087,-0.612372,4.56147,4.03697,4.0492,1.62802,0.223833,5.12737,0.773956,-0.816027,5.02914,4.68098,7.96162,3.99934,-4.704,4.08003,4.45251,-0.0295562,5.95437,4.86502,-0.706486
-10.1754,0.847169,0.579502,3,7,0,19.052,0.488312,0.380293,2.11405,2.75596,1.88078,0.136698,3.55711,3.56577,1.90983,-1.94686,5.86809,4.44964,0.419443,0.796402,0.661306,2.84507,-0.798106,0.948734,0.847312,0.314236,-0.91192,7.29696,4.9661,8.52976,4.9806,-1.4302,-4.80923,11.6643
-9.67032,0.937309,0.579502,3,7,0,19.9846,-0.754585,1.24334,1.55972,2.9636,1.92563,1.2611,4.07227,4.67797,1.34756,1.83138,5.09131,-0.465181,7.19697,0.753502,4.63397,4.43421,2.64649,0.975287,5.54649,0.0896953,-2.0212,3.24976,3.8516,6.16399,-2.97645,3.02815,-0.385638,11.6024
-9.43519,0.81224,0.579502,3,7,0,23.2941,0.55423,2.29989,1.49854,3.58935,-0.774121,3.15956,2.41575,3.41843,1.2516,1.56037,1.73941,7.47294,-1.78923,6.20594,6.9736,4.90518,-1.77116,4.33973,4.31206,5.87981,3.31515,4.26235,6.24251,1.10705,2.07623,-0.0873402,-0.977433,2.90539
-6.24943,0.654262,0.579502,3,7,0,23.8854,-0.458353,1.2498,2.22859,3.23548,0.174317,1.89991,3.46978,3.13419,1.24438,1.81184,0.640097,4.36152,-2.22254,3.37856,5.39001,3.31914,-2.31543,6.18925,5.89599,4.93657,6.98584,8.34877,6.56235,1.2724,-1.61427,2.97653,-0.592304,1.53871
-6.43679,0.864842,0.579502,3,7,0,15.2561,0.331759,0.761866,1.38011,2.79606,1.46397,2.33685,2.6833,4.94111,1.24813,2.75948,5.12758,3.61771,3.12386,-0.0405443,0.688209,4.58845,3.92301,-2.89894,-1.11171,3.58698,-5.42256,-4.32438,-0.785817,4.55311,4.13103,2.25394,6.93834,7.79777
-11.1156,0.724977,0.579502,3,7,0,21.629,-0.123007,0.516361,2.85967,4.72687,1.09297,1.74605,4.53941,3.06483,3.43061,2.55564,0.373742,4.1948,1.99645,4.72422,4.17582,3.02704,0.129313,-0.545439,3.73609,3.64135,5.58025,9.54398,8.39444,12.2352,1.70465,-1.89059,5.51057,-5.2293
-12.1635,0.971529,0.579502,3,7,0,21.6428,-0.249012,2.04751,1.71187,1.00443,0.913111,1.32401,1.5008,3.14443,0.623367,1.32328,4.99947,3.27584,1.84094,0.813544,1.27743,2.90267,4.44382,-0.863925,2.21615,0.646052,-5.70363,-5.32126,1.54336,-4.09742,-1.78752,-2.99458,-4.88245,13.2954
-12.8745,0.87726,0.579502,3,7,0,26.7457,-0.0974305,0.203961,2.51346,4.83443,1.04177,2.56804,4.39605,4.35075,1.10088,2.18773,1.16386,2.52235,0.14401,2.72826,4.40834,7.03653,-1.78774,3.8838,5.18655,10.1581,6.85723,3.8326,4.61971,12.0502,7.80525,8.898,15.2914,-4.29297
-17.8205,0.774719,0.579502,3,7,0,28.9897,0.103487,2.90413,0.677581,1.90752,1.21336,2.63945,1.67659,4.42534,1.47652,1.54153,4.9838,5.46453,1.88594,-1.09246,6.6636,-2.18626,1.4509,1.37609,1.34968,-4.53274,-6.07977,2.15683,10.0288,4.36606,-6.08319,3.60082,-7.87999,16.9447
-15.4285,0.973091,0.579502,3,7,0,31.3356,0.17787,1.35879,3.73985,4.10875,0.289389,1.5468,4.70438,3.5905,0.807177,1.35286,1.0282,4.6405,1.29622,5.75203,-0.346773,9.72471,0.868812,13.5762,5.67574,1.42524,-3.16237,1.89544,-0.160243,4.91667,-8.1044,-2.95599,9.68203,0.116892
-14.8322,0.846108,0.579502,3,7,0,32.3783,0.552967,-0.0756439,0.658419,1.6696,1.80734,2.55332,1.78294,4.62959,1.25025,2.87088,5.51225,0.985018,0.664468,-0.486519,7.36541,-1.90262,2.76233,-9.42647,0.0451769,4.71361,6.17172,3.42277,5.97292,4.0122,3.11293,5.26571,4.24027,6.34875
-20.7978,0.828113,0.579502,3,7,0,34.2003,-0.363155,1.98829,2.32693,4.28686,1.36326,2.07719,2.94589,0.53766,4.51658,2.18664,4.1891,3.82259,5.92656,5.31381,5.41547,6.87965,-8.29642,4.07219,-2.59361,4.38762,3.73278,-3.36571,-7.8835,8.07378,-3.43482,-2.62228,-4.23449,8.51689
-23.3814,0.868206,0.579502,3,7,0,40.7593,1.71311,-0.149754,1.2152,1.80755,0.817964,3.65499,4.29706,4.28214,-0.962426,4.61955,3.55115,5.26168,0.550832,5.1518,2.77529,1.58917,8.36625,2.04675,-3.36055,-3.54622,-16.3434,10.0324,-1.41434,3.70948,5.69005,1.64142,16.9053,6.27902
-19.2699,0.984669,0.579502,3,7,0,37.377,-0.750837,1.81842,2.81214,4.89882,-0.254445,0.465841,1.33962,4.30731,2.68511,-0.290806,2.25854,2.8126,2.84596,-0.811175,-0.202339,7.76356,-7.78857,2.20243,5.12495,10.0162,10.345,-6.958,5.90128,-0.00759893,6.34193,7.96434,-4.99561,10.4836
